access_requirement,agent_specific_excerpt,citation_supports_title,currentness_status,display_title_en,display_title_zh,evidence_grade,evidence_ids,geography,last_verified_at,limitations,organization_id,product_id,role_id,schema_version,source_urls,team_id,title,title_source_granularity,title_source_url,title_support_status,title_translation_status
public_no_login,"Official Ashby Product Engineer role says Twin lets users deploy AI agents capable of running real business operations, taking actions, making decisions, executing workflows, and creating value.",true,current_verified,Product Engineer,产品工程师,A,"[""AMC-0650""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-F29A3B493FC4142B,PROD-F3756A905AF906CF,ROLE-44D1509098B8241F,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/twin-so/30eadc1c-e4ab-431e-a5b5-e767cc63b910""]",TEAM-F3756A905AF906CF,Product Engineer,direct_role_detail,https://jobs.ashbyhq.com/twin-so/30eadc1c-e4ab-431e-a5b5-e767cc63b910,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"you will shape how modern security operations leverage AI agents to detect, investigate, and respond to threats at scale.",true,current_verified,Principal Security Engineer - AI,首席 安全工程师 - AI,A,"[""AMC-5929""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-189BFD40AA7D2D8E,PROD-1E2BAEB3BACD19C8,ROLE-45210B28B2F7F6C3,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/sevenai/f792d82f-8989-4d7c-8ec9-d7ea0470082c""]",TEAM-1E2BAEB3BACD19C8,Principal Security Engineer - AI,direct_role_detail,https://jobs.ashbyhq.com/sevenai/f792d82f-8989-4d7c-8ec9-d7ea0470082c,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Magazine, highlighted by OpenAI for building revenue-driving AI Agents, and awarded the #1 AI Agent for Business Operations by G2.",true,current_verified,Senior AI Engineer - Agentic,高级 人工智能工程师 - 智能体,A,"[""AMC-0225""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-A957BE0FB4EBE1F1,PROD-AD8E83517098B6FB,ROLE-455227159FDD60A1,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/podium81/jobs/7243261""]",TEAM-AD8E83517098B6FB,Senior AI Engineer - Agentic,direct_role_detail,https://job-boards.greenhouse.io/podium81/jobs/7243261,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Create, deploy and optimize AI Agents; own deployment lifecycle from pre-sale scoping to launch; design, build, test and iterate on AI agents with FDEs using internal tools.",true,current_verified,"Forward Deployed Product Manager, AI Agent",Forward Deployed 产品经理，AI 智能体,A,"[""AMC-0563""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-158722378ADAAFD2,PROD-B012CE9C5EDD513C,ROLE-4611F70E69A21280,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/cresta/jobs/4738837008""]",TEAM-780F90A660C3B4FE,"Forward Deployed Product Manager, AI Agent",direct_role_detail,https://job-boards.greenhouse.io/cresta/jobs/4738837008,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Plan→Act→Reflect), memory recall, and toolsFamiliar with self-correction, multi-agent communication, and agent ops loggingOptimization:Strong background in token cost optimization, chunking strategies, reranking (e.g.",true,current_verified,ML/AI Research Engineer — Agentic AI Lab (Founding Team),ML / AI 研究工程师 — 智能体 AI Lab （创始 团队）,A,"[""AMC-0713""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-3A38190CEBA64560,PROD-FF6AF53922888F5A,ROLE-461AC4DC2D460BCE,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/fabrion/bf33cfd1-8ca3-4cf9-8fae-e724c3d608fb""]",TEAM-FF6AF53922888F5A,ML/AI Research Engineer — Agentic AI Lab (Founding Team),direct_role_detail,https://jobs.ashbyhq.com/fabrion/bf33cfd1-8ca3-4cf9-8fae-e724c3d608fb,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,라이너의 ML Engineer는 고객에게 신뢰할 수 있는 정보를 명확하고 빠르게 전달하는 AI 에이전트의 가치를 극대화하기 위해 시스템 전반을 개발해요.,true,current_verified,ML Engineer - 전문연구요원,ML 工程师 - 전문연구요원,A,"[""AMC-6074""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-AEF696C5CDC3CFAD,PROD-48F39DD00CE3AF26,ROLE-4742BFE4699A9BE5,agent-hiring-map-public/1.0,"[""https://liner.com/careers/jobs/188851""]",TEAM-567669C2033C7C30,ML Engineer - 전문연구요원,direct_role_detail,https://liner.com/careers/jobs/188851,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,作为电池运营的AI架构师，负责构建和带领技术团队，制定和落地AI战略，打造全球领先的电池资产智能运营管理体系。利用先进的AI算法、大模型与智能体技术，确保从电池生产、使用到回收的每一个环节，都能实现安全、高效、可持续与价值最大化。,true,current_verified,Operations AI Architect,电池运营AI架构师,A,"[""AMC-4843""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-70DCB89F366FE5A3,PROD-76724CF108E9192B,ROLE-474D72D6BE41EF9A,agent-hiring-map-public/1.0,"[""https://nio.jobs.feishu.cn/index/position/7626581035987388714/detail""]",TEAM-C4A36E8C44F675DF,电池运营AI架构师,direct_role_detail,https://nio.jobs.feishu.cn/index/position/7626581035987388714/detail,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Scale review through automation, including enabling reviewers to use Claude effectively and building toward Claude-assisted and Claude-driven review workflows",true,current_verified,"Staff+ Software Engineer, Safeguards Review Tooling",资深+ 软件工程师，安全防护 Review Tooling,A,"[""AMC-6156""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-744205E43529C1FC,PROD-0627C2CEF7F76438,ROLE-47591F15A6612A85,agent-hiring-map-public/1.0,"[""https://job-boards.greenhouse.io/anthropic/jobs/5342935008""]",TEAM-A6A6891ED31429E7,"Staff+ Software Engineer, Safeguards Review Tooling",direct_role_detail,https://job-boards.greenhouse.io/anthropic/jobs/5342935008,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,2. 了解具身VLA/VLN、大模型LLM/VLM、世界模型WM等基础知识。,true,current_verified,Intelligent Driving Assistance - Large Model Training Algorithm Engineer / Expert,智能辅助驾驶-大模型后训练算法工程师/专家,A,"[""AMC-4878""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-70DCB89F366FE5A3,PROD-82D6B6F2A9A895FF,ROLE-4787CDDECD0BB35D,agent-hiring-map-public/1.0,"[""https://nio.jobs.feishu.cn/index/position/7656652972592269577/detail""]",TEAM-C4A36E8C44F675DF,智能辅助驾驶-大模型后训练算法工程师/专家,direct_role_detail,https://nio.jobs.feishu.cn/index/position/7656652972592269577/detail,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Saga is Deepgram’s consumer facing application - this application lets people control their tools, workflows, and environments using natural speech.",true,current_verified,Senior Software Engineer - Saga / Voice OS,高级 软件工程师 - Saga / 语音 OS,A,"[""AMC-6004""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-C44F658198E27405,PROD-32171D95AA0B50C2,ROLE-48AD81B53CAC04FF,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/Deepgram/d483b474-0d4d-49ac-887f-0027456dd82e""]",TEAM-631D2B14D59AAFE7,Senior Software Engineer - Saga / Voice OS,direct_role_detail,https://jobs.ashbyhq.com/Deepgram/d483b474-0d4d-49ac-887f-0027456dd82e,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,基于 Agent 框架逻辑（如 Open Claw/Claude Code），设计具备“自主决策”能力的电商经营工作流,true,current_verified,Ai agent Product Manager (J99223),商家Ai agent产品经理（J99223）,A,"[""AMC-3496""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-1236323724701EB7,PROD-DF04A1CD59FDAE97,ROLE-48B33721F0B642F4,agent-hiring-map-public/1.0,"[""https://talent.baidu.com/jobs/detail/SOCIAL/67a90a79-47ef-4c18-9191-90bd608f4048""]",TEAM-40369FCC158A1624,商家Ai agent产品经理（J99223）,direct_role_detail,https://talent.baidu.com/jobs/detail/SOCIAL/67a90a79-47ef-4c18-9191-90bd608f4048,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"The current founder-team role builds multi-level Agent systems that discover structure in conversation data, validate extractions, identify patterns, orchestrate downstream Agents and trigger actions.",true,current_verified,Founding AI Engineer,创始 人工智能工程师,A,"[""AMC-6968""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-3A08FAB0C9C7A02E,PROD-8F914C8BAEC2BB3E,ROLE-48DE737CC5248879,agent-hiring-map-public/1.0,"[""https://www.ycombinator.com/companies/voiceops/jobs/Gtlq7oz-founding-ai-engineer""]",TEAM-4CEF3E40D1538AFE,Founding AI Engineer,direct_role_detail,https://www.ycombinator.com/companies/voiceops/jobs/Gtlq7oz-founding-ai-engineer,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"If you want to help build the future of identity with a team that holds a high bar for itself — keep reading.About the RoleAs a Senior Software Engineer on the Agentic AI Foundations team, you will be one of the founding engineers responsible for designing and building the core platform, systems, an",true,current_verified,Senior Software Engineer – Agentic AI Foundations,高级 软件工程师 – 智能体 AI 基础设施,A,"[""AMC-0722""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-4F2A5E4D274AA2EB,PROD-F5B75314D9375650,ROLE-4941EA856CD879D0,agent-hiring-map-public/1.0,"[""https://jobs.ashbyhq.com/socure/7cc8384f-92c2-4bf6-a3b7-16376f47860f""]",TEAM-F5B75314D9375650,Senior Software Engineer – Agentic AI Foundations,direct_role_detail,https://jobs.ashbyhq.com/socure/7cc8384f-92c2-4bf6-a3b7-16376f47860f,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,智能体，工作流，知识库的创建开发。（私有化部署）,true,current_verified,Agent Development Engineer,智能体开发工程师,A,"[""AMC-6705""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-E4B9C83D23ADA220,PROD-3BE345E7C50B971F,ROLE-4956E4BB16670A5B,agent-hiring-map-public/1.0,"[""https://www.hnhbck.com:443/join/18""]",TEAM-4EA9915E6024B6BD,智能体开发工程师,direct_role_detail,http://www.hnhbck.com:443/join/18,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,跟进业界前沿技术进展，探索并落地 SFT、DPO、RLHF/RLAIF、MoE、RAG、长上下文、多 Agent、工具调用等关键技术,true,current_verified,Large Model Algorithm Engineer (J102217),大模型算法工程师（J102217）,A,"[""AMC-3483""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-1236323724701EB7,PROD-280D517FB0065A5E,ROLE-49DAE98C1465815D,agent-hiring-map-public/1.0,"[""https://talent.baidu.com/jobs/detail/SOCIAL/f16d38a1-440b-4e7b-b09b-ddfdfaf643e4""]",TEAM-11C07887C6CEBAF5,大模型算法工程师（J102217）,direct_role_detail,https://talent.baidu.com/jobs/detail/SOCIAL/f16d38a1-440b-4e7b-b09b-ddfdfaf643e4,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,Nutanix's current Agentic AI product team builds full-stack enterprise and Neocloud infrastructure capabilities on Nutanix Kubernetes Platform so Agent builders can build and run Agents.,true,current_verified,Senior Product Manager Agentic AI Solutions,高级 产品经理 智能体 AI Solutions,A,"[""AMC-7053""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-CC7E1D2274A1260D,PROD-11DE49AAFCA2964D,ROLE-4AA9044FE989C71D,agent-hiring-map-public/1.0,"[""https://careers.nutanix.com/en/jobs/31888/senior-product-manager-agentic-ai-solutions""]",TEAM-0D2DBE4C3A9333A9,Senior Product Manager Agentic AI Solutions,direct_role_detail,https://careers.nutanix.com/en/jobs/31888/senior-product-manager-agentic-ai-solutions/,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Hyperspell provides a memory and context layer for AI Agents and is hiring a founding AI engineer to own its Agent query loop, contextual knowledge and multi-user memory systems.",true,current_verified,Founding AI Engineer,创始 人工智能工程师,A,"[""AMC-6431""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-E4AD1B277DBCF6AA,PROD-D5EC3F17B601E2BA,ROLE-4B04F7D35D1BA7E0,agent-hiring-map-public/1.0,"[""https://www.ycombinator.com/companies/hyperspell/jobs/MvG48cH-founding-ai-engineer""]",TEAM-2E6B73090B62C0F9,Founding AI Engineer,direct_role_detail,https://www.ycombinator.com/companies/hyperspell/jobs/MvG48cH-founding-ai-engineer,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,"Responsibilities: Architect and build AI agent systems for security operations -- autonomous detection, investigation, response, threat hunting, vulnerability analysis, and risk assessment Tackle the novel, high-complexity problems: adversarial robustness of agent systems, secure agent-to-agent comm",true,current_verified,Principal Agentic AI Security Engineer,首席 智能体 AI 安全工程师,A,"[""AMC-5223""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-1B9F09101A5B830F,PROD-9D9E0B3739D8B233,ROLE-4B2EDF20602FBDA1,agent-hiring-map-public/1.0,"[""https://jobs.smartrecruiters.com/AbbVie/3743990014029446-principal-agentic-ai-security-engineer""]",TEAM-9C57045FA4FFB418,Principal Agentic AI Security Engineer,direct_role_detail,https://jobs.smartrecruiters.com/AbbVie/3743990014029446-principal-agentic-ai-security-engineer,verified_official_title,deterministic_bilingual_translation_v1
public_no_login,围绕文库和网盘，把前沿模型能力（多模、Agent、skill等）翻译成普通用户会用的功能,true,current_verified,AI Full - Stack Product Manager (J100130),AI全栈产品经理（J100130）,A,"[""AMC-3490""]",Unknown,2026-08-05,"[""bounded_public_source_validation_not_market_complete"",""publication_completeness_review_2026_08_05""]",ORG-1236323724701EB7,PROD-2AD10ACDBBF0DB12,ROLE-4B66307F6E32464E,agent-hiring-map-public/1.0,"[""https://talent.baidu.com/jobs/detail/SOCIAL/e8e1904a-f6a7-4053-b630-c91f7e1d5269""]",TEAM-D3639010DB184751,AI全栈产品经理（J100130）,direct_role_detail,https://talent.baidu.com/jobs/detail/SOCIAL/e8e1904a-f6a7-4053-b630-c91f7e1d5269,verified_official_title,deterministic_bilingual_translation_v1
