schema_version,evidence_id,geography_bucket,coverage_scope,organization_observed,parent_organization_inferred,product_or_work_surface,source_class,source_urls,attribution,access_requirement,observed_at,evidence_grade,evidence_kind,public_excerpt,quote_publication_status,limitations
agent-hiring-map-public/1.0,AMC-0468,China,canonical_map_scope,BetterYeah,斑头雁（杭州）智能科技有限责任公司,BetterYeah 企业级AI智能体平台,official_or_first_party,"[""https://www.betteryeah.com/product/agent""]",BetterYeah,public_no_login,2026-07-11,C,product_signal,零代码搭建 AI Agent,minimal_attributed_excerpt,"[""no_exact_role_quote"",""no_role_url""]"
agent-hiring-map-public/1.0,AMC-0469,China,canonical_map_scope,墨刀 / Modao,北京磨刀刻石科技有限公司,墨刀AI 产品经理专属智能体,official_or_first_party,"[""https://modao.cc/common-page/about-us.html"",""https://modao.cc/feature/ai""]",墨刀 / Modao,public_no_login,2026-07-11,B,product_signal,产品经理的专属智能体,minimal_attributed_excerpt,"[""no_exact_role_quote"",""no_role_url""]"
agent-hiring-map-public/1.0,AMC-0470,China,canonical_map_scope,谐云科技 / HarmonyCloud,,谐云智能体开发平台 / 智能体治理 / 智能体可观测,official_or_first_party,"[""https://www.harmonycloud.cn/""]",谐云科技 / HarmonyCloud,public_no_login,2026-07-08,C,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0471,Other/Global,evidence_index_only,Tines,,"AI Interaction Layer / AI agents, copilots and MCP for workflows",official_or_first_party,"[""https://www.tines.com/ai/"",""https://www.tines.com/careers/""]",Tines,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0472,Other/Global,evidence_index_only,Torq,,Torq AI SOC Platform / HyperAgents for SecOps,official_or_first_party,"[""https://torq.io/ai-soc-platform/"",""https://torq.io/careers/""]",Torq,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0473,Unknown,evidence_index_only,Radiant Security,,Agentic AI SOC platform / AI SOC Analyst,official_or_first_party,"[""https://radiantsecurity.ai/careers/"",""https://radiantsecurity.ai/platform/""]",Radiant Security,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0474,Other/Global,evidence_index_only,Qevlar AI,,Autonomous SOC platform / AI SOC Analysts,official_or_first_party,"[""https://www.qevlar.com/careers"",""https://www.qevlar.com/product""]",Qevlar AI,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0475,Other/Global,evidence_index_only,Runbear,,"Shared Slack AI agents for support, onboarding, and RevOps",official_or_first_party,"[""https://runbear.io/"",""https://runbear.io/careers""]",Runbear,public_no_login,2026-07-08,C,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0476,Other/Global,evidence_index_only,Langdock,,Langdock AI Agents for recurring tasks,official_or_first_party,"[""https://www.langdock.com/careers"",""https://www.langdock.com/products/agents""]",Langdock,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0477,Other/Global,evidence_index_only,Orq.ai,,"AI agent lifecycle platform for orchestration, evals, observability, governance",official_or_first_party,"[""https://orq.ai/"",""https://orq.ai/careers""]",Orq.ai,public_no_login,2026-07-08,C,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0478,Other/Global,evidence_index_only,StackOne,,AI Agent Integration Infrastructure / Agent Auth / MCP,official_or_first_party,"[""https://www.stackone.com/"",""https://www.stackone.com/careers""]",StackOne,public_no_login,2026-07-08,C,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0479,Other/Global,evidence_index_only,Temporal,Temporal Technologies,Temporal for AI / durable orchestration for AI agents,official_or_first_party,"[""https://temporal.io/ai"",""https://temporal.io/careers""]",Temporal,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0480,Other/Global,evidence_index_only,Inngest,,AI workflow orchestration and agent infrastructure,official_or_first_party,"[""https://www.inngest.com/ai"",""https://www.inngest.com/careers""]",Inngest,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0481,Unknown,evidence_index_only,Regal,,Voice AI Agent Platform,official_or_first_party,"[""https://www.regal.ai/"",""https://www.regal.ai/careers""]",Regal,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0482,Other/Global,evidence_index_only,Omilia,,Agentic Voice and Chat Agents for customer service,official_or_first_party,"[""https://omilia.com/"",""https://omilia.com/careers/""]",Omilia,public_no_login,2026-07-08,C,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0483,Other/Global,evidence_index_only,Langdock,,AI Adoption Engineer / Solutions Engineer for customer AI agents and workflows,official_or_first_party,"[""https://jobs.ashbyhq.com/langdock/9b2a8a75-4c03-4295-b584-fff31fd9a5a9"",""https://www.langdock.com/careers"",""https://www.langdock.com/products/agents""]",Langdock,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0484,United States,canonical_map_scope,Regal,,AI Forward Deployed Engineer for Voice AI Agents,official_or_first_party,"[""https://jobs.lever.co/regal.ai"",""https://jobs.lever.co/regal.ai/7bbea0f0-9f63-4cc8-8d02-8eeec018bbcd"",""https://www.regal.ai/""]",Regal,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0485,United States,canonical_map_scope,InstaLILY AI,,Software Engineer for AI agent platform and enterprise workflow agents,official_or_first_party,"[""https://instalily.ai/"",""https://instalily.ai/careers"",""https://job-boards.greenhouse.io/instalilyai/jobs/4261595009""]",InstaLILY AI,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0486,Other/Global,evidence_index_only,Hyperbrowser,,Browser-as-a-service / web infrastructure for AI agents,official_or_first_party,"[""https://hyperbrowser.ai/""]",Hyperbrowser,public_no_login,2026-07-08,C,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0487,United States,canonical_map_scope,Scrapybara,,Virtual desktops / computer-use runtime for AI agents,official_or_first_party,"[""https://www.scrapybara.com/"",""https://www.scrapybara.com/careers""]",Scrapybara,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0488,Other/Global,evidence_index_only,AgentQL / TinyFish,TinyFish,AgentQL web query language and parser for AI agents,official_or_first_party,"[""https://www.agentql.com/""]",AgentQL / TinyFish,public_no_login,2026-07-11,C,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0489,Other/Global,evidence_index_only,HumanLayer,,AI IDE and agent-session collaboration platform for software teams,official_or_first_party,"[""https://www.humanlayer.dev/"",""https://www.ycombinator.com/companies/humanlayer/jobs""]",HumanLayer,public_no_login,2026-07-08,C,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0490,Other/Global,evidence_index_only,Nango,,Integration infrastructure with auth and agent access / MCP tools,official_or_first_party,"[""https://nango.dev/"",""https://nango.dev/careers""]",Nango,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0491,Unknown,evidence_index_only,Vertesia,,Agentic AI platform / autonomous agent builder for enterprise workflows,official_or_first_party,"[""https://vertesiahq.com/careers"",""https://vertesiahq.com/careers/full-stack-software-engineer"",""https://vertesiahq.com/platform""]",Vertesia,public_no_login,2026-07-08,B,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0492,Other/Global,evidence_index_only,Prospera Labs,,AI Agent Specialist and Prompt Engineer for AI agent platform delivery,official_or_first_party,"[""https://www.prosperalabs.ai/"",""https://www.prosperalabs.ai/careers"",""https://www.prosperalabs.ai/careers/ai-agent-specialist-and-prompt-engineer""]",Prospera Labs,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0493,Other/Global,evidence_index_only,Portia AI,,Authenticated AI agents library for business operations,official_or_first_party,"[""https://portialabs.tech/""]",Portia AI,public_no_login,2026-07-08,C,source_locator,,withheld_source_policy,"[""no_exact_role_quote"",""no_role_url"",""unresolved_or_unknown"",""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0494,Other/Global,evidence_index_only,Torq,,Product Manager - Agentic AI for Torq AI SOC Platform,official_or_first_party,"[""https://job-boards.greenhouse.io/torq/jobs/5995117004"",""https://torq.io/ai-soc-platform/"",""https://torq.io/careers/""]",Torq,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0495,Other/Global,evidence_index_only,Qevlar AI,,Presales Engineer for Qevlar AI SOC agent deployments,official_or_first_party,"[""https://qevlar-1721317262.teamtailor.com/jobs/7571794-presales-engineer-france-southern-europe"",""https://www.qevlar.com/careers"",""https://www.qevlar.com/product""]",Qevlar AI,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0496,Other/Global,evidence_index_only,Nango,,Backend Engineer for API access infrastructure for agents and apps,official_or_first_party,"[""https://jobs.ashbyhq.com/Nango/8f6da27a-07e1-4071-8310-0a4f432e34ea"",""https://nango.dev/"",""https://nango.dev/careers""]",Nango,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0497,United States,canonical_map_scope,Nango,,Founding Developer Growth Lead for AI agents / MCP / API integrations,official_or_first_party,"[""https://jobs.ashbyhq.com/Nango/95526e19-b9c4-468f-b420-41348f1688ae"",""https://nango.dev/"",""https://nango.dev/careers""]",Nango,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0498,Unknown,evidence_index_only,Ushur,,Technical Consultant for Agentic AI customer implementations,official_or_first_party,"[""https://ushur.com/agentic-experience-framework"",""https://ushur.com/careers/"",""https://ushur.com/careers/technical-consultant""]",Ushur,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0499,Other/Global,evidence_index_only,Sendbird,,"Software Engineer, AI Agent for delight.ai customer experience platform",official_or_first_party,"[""https://sendbird.com/ai-agent"",""https://sendbird.com/careers""]",Sendbird,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0500,Other/Global,evidence_index_only,Sendbird,,Forward Deployed Product Manager for APAC AI Agent platform deployments,official_or_first_party,"[""https://sendbird.com/ai-agent"",""https://sendbird.com/careers""]",Sendbird,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0501,Other/Global,evidence_index_only,Sendbird,,AI Agent Engineer Intern for agent prototyping and RAG/toolchain integration,official_or_first_party,"[""https://sendbird.com/ai-agent"",""https://sendbird.com/careers""]",Sendbird,public_no_login,2026-07-11,A,role_signal,"AI 에이전트 엔지니어링 인턴은 엔지니어링 및 제품 팀과 협력하여 지능형 에이전트를 구축, 통합 및 배포합니다. | 내부 데이터셋과 도구를 활용해 AI Agent의 정확도를 테스트하고 검증합니다. | 검색 증강 생성(RAG), 지식 기반 및 맞춤형 툴체인을 지원하는 백엔드 API를 통합합니다. | 프롬프트 버전 및 에이전트 배포를 위한 CI/CD 파이프라인을 설정합니다.",minimal_attributed_excerpt,"[""unresolved_or_unknown""]"
agent-hiring-map-public/1.0,AMC-0502,Other/Global,evidence_index_only,Temporal,Temporal Technologies,Staff Product Manager Agent Platform for durable AI agent execution,official_or_first_party,"[""https://job-boards.greenhouse.io/temporaltechnologies/jobs/5124710007"",""https://temporal.io/ai"",""https://temporal.io/careers""]",Temporal,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0503,Other/Global,evidence_index_only,Temporal,Temporal Technologies,Staff Software Engineer AI Foundations for Temporal AI SDK and agent frameworks,official_or_first_party,"[""https://job-boards.greenhouse.io/temporaltechnologies/jobs/5125079007"",""https://temporal.io/ai"",""https://temporal.io/careers""]",Temporal,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0504,Other/Global,evidence_index_only,Temporal,Temporal Technologies,Senior Software Engineer AI Developer Experience for internal agent platform,official_or_first_party,"[""https://job-boards.greenhouse.io/temporaltechnologies/jobs/5111582007"",""https://temporal.io/ai"",""https://temporal.io/careers""]",Temporal,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0505,Other/Global,evidence_index_only,Temporal,Temporal Technologies,Staff Software Engineer Nexus SDK for reliable execution of agentic AI systems,official_or_first_party,"[""https://job-boards.greenhouse.io/temporaltechnologies/jobs/5178158007"",""https://temporal.io/ai"",""https://temporal.io/careers""]",Temporal,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
agent-hiring-map-public/1.0,AMC-0506,Other/Global,evidence_index_only,Temporal,Temporal Technologies,Principal Developer Advocate AI for agentic systems education and ecosystem,official_or_first_party,"[""https://job-boards.greenhouse.io/temporaltechnologies/jobs/4947867007"",""https://temporal.io/ai"",""https://temporal.io/careers""]",Temporal,public_no_login,2026-07-08,A,source_locator,,withheld_source_policy,"[""publication_boundary_hold""]"
